customer_id,signup_date,country,segment,age,gender
CUST_02161,2021-10-02,US,standard,44,M
CUST_02162,2021-08-13,CA,premium,21,F
CUST_02163,2020-09-21,UK,standard,53,F
CUST_02164,2023-01-25,US,standard,40,M
CUST_02165,2021-01-22,US,standard,42,F
CUST_02166,2024-12-31,CA,enterprise,40,M
CUST_02167,2021-09-04,JP,standard,18,M
CUST_02168,2020-03-23,FR,standard,20,F
CUST_02169,2021-11-17,CA,premium,28,M
CUST_02170,2020-08-27,US,standard,42,F
CUST_02171,2021-12-06,US,standard,18,Other
CUST_02172,2020-02-13,JP,standard,32,F
CUST_02173,2020-04-27,US,standard,32,M
CUST_02174,2023-03-24,MX,premium,44,F
CUST_02175,2020-06-05,DE,basic,43,M
CUST_02176,2023-01-09,DE,basic,22,Other
CUST_02177,2020-07-18,US,standard,52,Other
CUST_02178,2021-09-18,CA,premium,21,M
CUST_02179,2021-12-22,UK,basic,48,F
CUST_02180,2021-03-13,US,premium,28,M
CUST_02181,2020-08-09,US,enterprise,36,M
CUST_02182,2020-05-25,JP,standard,37,M
CUST_02183,2020-01-21,UK,standard,37,M
CUST_02184,2020-08-08,UK,basic,43,F
CUST_02185,2021-10-06,US,basic,39,M
CUST_02186,2024-08-22,DE,standard,44,F
CUST_02187,2023-06-01,DE,standard,40,Other
CUST_02188,2022-06-03,CA,standard,19,F
CUST_02189,2022-08-03,UK,enterprise,38,M
CUST_02190,2021-10-27,UK,basic,28,F
CUST_02191,2020-07-02,CA,standard,21,F
CUST_02192,2023-12-17,US,premium,31,F
CUST_02193,2021-11-07,IN,standard,37,M
CUST_02194,2021-05-15,CA,standard,37,F
CUST_02195,2020-03-12,US,standard,47,F
CUST_02196,2020-12-26,UK,basic,50,F
CUST_02197,2021-01-10,AU,premium,39,Other
CUST_02198,2023-05-01,US,standard,41,M
CUST_02199,2021-04-26,US,basic,36,M
CUST_02200,2020-10-18,DE,standard,44,M
CUST_02201,2024-12-31,US,premium,40,M
CUST_02202,2020-03-12,FR,premium,34,M
CUST_02203,2020-11-30,US,premium,60,M
CUST_02204,2020-01-27,FR,basic,28,F
CUST_02205,2022-03-30,US,basic,52,F
CUST_02206,2024-03-02,US,premium,18,M
CUST_02207,2020-07-18,JP,standard,44,M
CUST_02208,2023-04-04,CA,standard,52,M
CUST_02209,2020-07-29,US,standard,18,F
CUST_02210,2024-01-10,US,standard,36,F
CUST_02211,2022-05-03,CA,standard,43,M
CUST_02212,2022-09-21,UK,standard,38,F
CUST_02213,2020-01-12,MX,premium,39,M
CUST_02214,2024-12-31,MX,basic,36,Other
CUST_02215,2022-02-28,CA,basic,21,F
CUST_02216,2020-08-09,UK,enterprise,63,F
CUST_02217,2022-12-12,UK,premium,28,M
CUST_02218,2020-07-20,DE,basic,40,F
CUST_02219,2023-06-08,US,basic,27,M
CUST_02220,2020-03-13,US,enterprise,18,F
CUST_02221,2022-01-10,US,standard,23,M
CUST_02222,2021-04-18,US,basic,18,F
CUST_02223,2020-03-02,US,premium,48,F
CUST_02224,2020-06-17,UK,basic,27,F
CUST_02225,2020-01-08,FR,standard,28,F
CUST_02226,2021-01-20,UK,basic,22,F
CUST_02227,2020-08-06,US,basic,36,M
CUST_02228,2021-07-09,US,standard,26,F
CUST_02229,2020-08-02,CA,standard,46,F
CUST_02230,2020-08-05,US,premium,38,F
CUST_02231,2022-04-07,CA,standard,28,F
CUST_02232,2020-01-31,BR,standard,45,F
CUST_02233,2023-11-20,US,premium,35,F
CUST_02234,2023-03-09,US,basic,35,Other
CUST_02235,2021-11-01,UK,premium,18,M
CUST_02236,2021-07-01,BR,basic,34,F
CUST_02237,2023-09-18,FR,basic,38,M
CUST_02238,2020-05-04,JP,enterprise,51,M
CUST_02239,2020-02-20,US,basic,25,M
CUST_02240,2020-06-15,MX,premium,62,M
CUST_02241,2022-08-21,US,basic,41,M
CUST_02242,2020-01-22,US,standard,18,M
CUST_02243,2021-06-16,AU,enterprise,24,M
CUST_02244,2024-12-31,IN,basic,52,F
CUST_02245,2023-03-24,US,basic,49,M
CUST_02246,2021-03-24,US,premium,35,M
CUST_02247,2020-02-10,US,standard,36,M
CUST_02248,2022-12-19,US,basic,21,M
CUST_02249,2021-07-10,US,basic,50,F
CUST_02250,2020-03-15,BR,premium,23,F
CUST_02251,2020-02-29,DE,enterprise,45,F
CUST_02252,2024-01-03,FR,premium,51,M
CUST_02253,2021-11-04,FR,basic,35,M
CUST_02254,2022-12-11,UK,basic,46,M
CUST_02255,2023-07-09,FR,premium,57,F
CUST_02256,2021-05-31,CA,premium,38,F
CUST_02257,2021-03-19,US,basic,32,F
CUST_02258,2020-12-08,CA,standard,34,M
CUST_02259,2020-08-20,UK,premium,26,M
CUST_02260,2020-12-13,AU,basic,25,M
CUST_02261,2022-06-23,MX,basic,40,F
CUST_02262,2021-07-14,UK,standard,33,M
CUST_02263,2023-09-19,FR,premium,38,F
CUST_02264,2020-12-22,US,premium,18,F
CUST_02265,2021-07-22,FR,basic,33,F
CUST_02266,2021-08-30,US,standard,47,M
CUST_02267,2021-06-29,US,basic,21,M
CUST_02268,2022-01-08,US,basic,35,F
CUST_02269,2020-06-13,CA,standard,18,F
CUST_02270,2021-03-13,US,premium,19,F
CUST_02271,2020-03-07,IN,enterprise,44,M
CUST_02272,2020-10-22,US,standard,31,F
CUST_02273,2021-02-11,IN,basic,56,F
CUST_02274,2021-10-04,DE,enterprise,40,F
CUST_02275,2024-12-31,US,enterprise,41,M
CUST_02276,2021-07-12,US,standard,22,M
CUST_02277,2022-04-08,FR,standard,30,M
CUST_02278,2021-03-05,CA,enterprise,26,F
CUST_02279,2021-09-03,DE,basic,22,M
CUST_02280,2020-02-14,US,standard,42,M
CUST_02281,2020-06-27,UK,standard,45,M
CUST_02282,2020-09-30,MX,standard,39,F
CUST_02283,2021-01-24,US,basic,25,F
CUST_02284,2020-01-29,UK,standard,38,F
CUST_02285,2020-04-01,US,basic,18,F
CUST_02286,2020-07-16,FR,basic,50,Other
CUST_02287,2024-12-31,FR,basic,19,M
CUST_02288,2020-09-01,US,basic,21,F
CUST_02289,2021-02-04,US,basic,36,M
CUST_02290,2020-05-12,US,standard,37,M
CUST_02291,2021-07-28,UK,premium,34,M
CUST_02292,2020-07-19,UK,basic,21,M
CUST_02293,2020-05-21,MX,standard,48,M
CUST_02294,2021-03-18,UK,premium,18,M
CUST_02295,2020-01-04,US,premium,18,F
CUST_02296,2020-01-05,JP,premium,33,M
CUST_02297,2020-05-30,UK,basic,19,M
CUST_02298,2020-01-23,CA,basic,49,F
CUST_02299,2020-03-10,US,standard,20,F
CUST_02300,2020-09-08,US,basic,53,Other
CUST_02301,2022-09-14,IN,standard,47,F
CUST_02302,2021-05-31,CA,basic,49,F
CUST_02303,2021-03-13,US,standard,57,F
CUST_02304,2020-07-30,CA,basic,35,F
CUST_02305,2024-06-22,IN,standard,22,M
CUST_02306,2020-11-03,US,standard,33,M
CUST_02307,2020-02-25,UK,basic,28,M
CUST_02308,2021-08-07,BR,premium,26,F
CUST_02309,2020-03-14,US,enterprise,36,F
CUST_02310,2020-09-14,DE,basic,31,M
CUST_02311,2021-03-06,CA,standard,25,M
CUST_02312,2023-06-15,DE,basic,32,M
CUST_02313,2021-02-18,US,premium,41,F
CUST_02314,2022-01-07,US,standard,46,F
CUST_02315,2024-12-31,DE,enterprise,18,M
CUST_02316,2020-03-26,US,standard,31,M
CUST_02317,2020-07-14,UK,basic,33,F
CUST_02318,2020-11-01,US,standard,20,Other
CUST_02319,2020-11-29,US,basic,33,F
CUST_02320,2020-11-18,BR,standard,36,M
CUST_02321,2023-12-20,UK,standard,41,F
CUST_02322,2022-01-31,BR,enterprise,35,M
CUST_02323,2021-07-23,US,premium,24,F
CUST_02324,2020-08-13,CA,basic,59,F
CUST_02325,2022-11-22,US,standard,44,M
CUST_02326,2024-12-31,FR,standard,41,F
CUST_02327,2022-11-13,FR,basic,47,M
CUST_02328,2020-01-01,US,standard,37,Other
CUST_02329,2021-09-07,IN,premium,50,M
CUST_02330,2020-02-01,US,enterprise,35,M
CUST_02331,2020-06-30,CA,basic,35,F
CUST_02332,2020-02-07,MX,premium,42,F
CUST_02333,2021-07-17,JP,standard,53,F
CUST_02334,2021-12-07,BR,basic,53,Other
CUST_02335,2020-03-15,US,enterprise,42,M
CUST_02336,2020-10-21,US,enterprise,41,M
CUST_02337,2021-01-05,US,basic,43,F
CUST_02338,2020-10-07,UK,premium,46,F
CUST_02339,2020-03-19,FR,enterprise,50,M
CUST_02340,2020-11-26,US,basic,32,F
CUST_02341,2022-04-26,DE,standard,50,F
CUST_02342,2020-02-14,US,standard,39,M
CUST_02343,2020-02-20,US,standard,42,M
CUST_02344,2020-09-23,DE,basic,51,M
CUST_02345,2024-09-26,UK,standard,43,M
CUST_02346,2021-11-03,AU,premium,45,F
CUST_02347,2021-11-22,US,premium,30,M
CUST_02348,2020-09-30,FR,standard,52,M
CUST_02349,2021-07-02,US,standard,43,F
CUST_02350,2020-01-07,US,basic,36,F
CUST_02351,2021-09-07,DE,premium,48,F
CUST_02352,2024-01-28,AU,enterprise,66,M
CUST_02353,2021-07-31,US,basic,20,F
CUST_02354,2023-06-13,US,enterprise,25,F
CUST_02355,2022-02-22,UK,basic,67,M
CUST_02356,2020-03-19,US,premium,40,F
CUST_02357,2023-11-17,AU,standard,37,M
CUST_02358,2020-02-11,FR,premium,33,F
CUST_02359,2021-04-09,US,enterprise,49,F
CUST_02360,2020-04-03,UK,standard,66,F
CUST_02361,2020-01-08,FR,standard,27,M
CUST_02362,2020-11-29,US,basic,33,F
CUST_02363,2020-07-31,CA,enterprise,30,F
CUST_02364,2021-02-09,US,basic,43,F
CUST_02365,2021-06-07,CA,basic,49,M
CUST_02366,2020-01-28,US,standard,54,F
CUST_02367,2020-03-20,AU,basic,44,M
CUST_02368,2021-05-12,US,premium,65,F
CUST_02369,2020-09-12,US,basic,28,F
CUST_02370,2022-03-06,AU,standard,24,M
CUST_02371,2021-10-04,US,premium,52,M
CUST_02372,2023-02-11,US,enterprise,36,F
CUST_02373,2021-12-18,US,standard,18,M
CUST_02374,2020-12-08,US,basic,31,F
CUST_02375,2021-11-11,IN,basic,38,F
CUST_02376,2020-07-15,FR,basic,27,F
CUST_02377,2020-08-10,US,premium,22,M
CUST_02378,2022-08-04,DE,standard,32,F
CUST_02379,2020-12-25,UK,basic,22,F
CUST_02380,2022-09-01,JP,basic,42,F
CUST_02381,2022-11-17,US,standard,18,M
CUST_02382,2023-04-01,CA,standard,36,M
CUST_02383,2024-02-21,UK,premium,41,F
CUST_02384,2020-12-09,UK,enterprise,33,F
CUST_02385,2020-08-21,UK,standard,48,M
CUST_02386,2021-06-15,US,premium,18,F
CUST_02387,2020-10-09,FR,basic,26,F
CUST_02388,2021-07-13,UK,standard,31,M
CUST_02389,2022-01-14,BR,enterprise,43,F
CUST_02390,2021-12-10,US,premium,37,F
CUST_02391,2020-10-12,DE,premium,60,Other
CUST_02392,2020-04-21,IN,standard,25,M
CUST_02393,2020-12-08,DE,standard,18,M
CUST_02394,2020-04-03,JP,premium,56,Other
CUST_02395,2023-09-06,AU,standard,18,M
CUST_02396,2020-09-15,US,standard,43,F
CUST_02397,2020-04-12,CA,basic,23,F
CUST_02398,2020-01-16,US,premium,18,F
CUST_02399,2021-09-23,UK,enterprise,30,M
CUST_02400,2021-09-08,US,basic,45,F
CUST_02401,2020-09-10,FR,premium,20,M
CUST_02402,2020-02-15,UK,premium,41,F
CUST_02403,2020-11-16,UK,standard,44,F
CUST_02404,2020-08-14,US,standard,19,M
CUST_02405,2021-11-19,MX,standard,32,M
CUST_02406,2021-07-20,US,standard,53,F
CUST_02407,2020-10-03,US,basic,42,F
CUST_02408,2020-05-29,US,standard,31,F
CUST_02409,2024-12-31,BR,premium,39,F
CUST_02410,2021-01-03,BR,standard,26,M
CUST_02411,2021-12-10,DE,basic,48,F
CUST_02412,2020-04-02,JP,premium,48,M
CUST_02413,2021-02-08,US,basic,36,F
CUST_02414,2020-01-17,BR,standard,37,M
CUST_02415,2021-03-04,US,enterprise,23,F
CUST_02416,2024-12-31,US,premium,18,F
CUST_02417,2020-10-22,US,enterprise,30,M
CUST_02418,2020-01-25,CA,basic,33,M
CUST_02419,2020-01-20,FR,standard,47,M
CUST_02420,2020-10-25,US,standard,46,F
CUST_02421,2020-04-16,BR,premium,37,M
CUST_02422,2020-01-15,UK,enterprise,49,M
CUST_02423,2022-05-09,US,basic,23,M
CUST_02424,2021-01-08,UK,premium,47,Other
CUST_02425,2020-07-26,DE,premium,25,F
CUST_02426,2023-11-03,AU,premium,49,M
CUST_02427,2020-03-16,UK,basic,34,F
CUST_02428,2024-12-31,CA,basic,18,Other
CUST_02429,2020-08-17,US,standard,43,F
CUST_02430,2023-08-27,CA,standard,44,M
CUST_02431,2021-07-16,MX,standard,29,M
CUST_02432,2022-12-02,US,standard,30,M
CUST_02433,2024-12-31,JP,premium,33,M
CUST_02434,2020-07-26,CA,standard,18,F
CUST_02435,2024-12-31,US,premium,18,F
CUST_02436,2020-10-27,BR,enterprise,50,F
CUST_02437,2020-10-23,UK,basic,25,F
CUST_02438,2020-09-10,US,enterprise,57,M
CUST_02439,2021-04-19,US,standard,51,F
CUST_02440,2020-04-11,US,basic,53,F
CUST_02441,2021-05-06,AU,basic,27,M
CUST_02442,2021-04-19,CA,standard,18,F
CUST_02443,2022-05-23,IN,standard,21,M
CUST_02444,2022-12-27,US,basic,29,M
CUST_02445,2020-12-19,US,enterprise,18,F
CUST_02446,2020-08-07,US,standard,29,M
CUST_02447,2020-07-01,UK,premium,32,F
CUST_02448,2020-05-11,MX,basic,19,M
CUST_02449,2020-02-06,DE,enterprise,22,F
CUST_02450,2020-09-12,US,basic,32,F
CUST_02451,2020-07-10,JP,standard,39,Other
CUST_02452,2024-12-31,FR,standard,24,F
CUST_02453,2021-05-11,US,standard,38,Other
CUST_02454,2020-09-16,AU,basic,36,F
CUST_02455,2021-06-12,US,basic,35,Other
CUST_02456,2020-04-01,US,standard,27,F
CUST_02457,2020-12-23,US,standard,18,F
CUST_02458,2021-08-22,UK,enterprise,55,M
CUST_02459,2021-02-12,UK,basic,42,F
CUST_02460,2020-11-08,US,enterprise,47,F
CUST_02461,2024-12-31,US,standard,33,F
CUST_02462,2023-07-16,FR,basic,33,M
CUST_02463,2021-08-17,MX,basic,40,F
CUST_02464,2021-05-27,FR,standard,18,F
CUST_02465,2021-08-12,US,enterprise,21,F
CUST_02466,2020-05-16,US,premium,25,F
CUST_02467,2020-11-02,US,basic,29,M
CUST_02468,2020-01-25,US,enterprise,24,F
CUST_02469,2021-01-27,CA,standard,38,F
CUST_02470,2021-04-21,CA,basic,35,M
CUST_02471,2020-06-06,DE,standard,51,F
CUST_02472,2024-12-31,DE,basic,64,M
CUST_02473,2024-01-01,US,basic,19,M
CUST_02474,2022-02-18,US,basic,36,F
CUST_02475,2021-04-08,DE,basic,36,F
CUST_02476,2023-05-26,US,standard,34,M
CUST_02477,2020-03-26,US,standard,21,M
CUST_02478,2022-08-09,US,standard,23,M
CUST_02479,2020-03-22,US,basic,37,F
CUST_02480,2022-08-20,US,premium,23,F
CUST_02481,2020-07-15,AU,basic,36,M
CUST_02482,2023-06-29,AU,standard,32,M
CUST_02483,2024-10-20,US,basic,36,M
CUST_02484,2020-04-08,US,premium,23,F
CUST_02485,2021-01-13,FR,basic,36,M
CUST_02486,2024-12-31,US,basic,24,F
CUST_02487,2021-02-06,US,enterprise,36,F
CUST_02488,2023-04-27,US,basic,51,M
CUST_02489,2021-06-24,US,basic,38,M
CUST_02490,2020-10-13,FR,enterprise,38,M
CUST_02491,2020-07-23,AU,basic,44,F
CUST_02492,2020-05-18,US,standard,18,F
CUST_02493,2022-05-23,US,basic,55,F
CUST_02494,2020-10-24,US,basic,22,M
CUST_02495,2021-03-11,US,standard,45,M
CUST_02496,2021-02-16,MX,basic,43,M
CUST_02497,2021-06-08,DE,basic,24,M
CUST_02498,2023-05-06,UK,enterprise,47,F
CUST_02499,2024-12-31,FR,enterprise,40,F
CUST_02500,2020-11-14,AU,standard,57,F
CUST_02501,2022-12-05,AU,standard,37,F
CUST_02502,2022-05-30,US,premium,33,F
CUST_02503,2021-06-02,US,standard,28,F
CUST_02504,2024-12-31,DE,basic,18,F
CUST_02505,2020-05-16,US,standard,31,F
CUST_02506,2020-03-11,MX,basic,31,M
CUST_02507,2023-03-17,DE,basic,38,M
CUST_02508,2020-12-17,BR,basic,18,M
CUST_02509,2023-02-16,US,premium,32,F
CUST_02510,2023-09-22,JP,standard,41,F
CUST_02511,2020-02-09,US,standard,43,M
CUST_02512,2023-08-01,MX,standard,18,F
CUST_02513,2020-12-28,US,enterprise,43,M
CUST_02514,2021-03-10,UK,basic,32,F
CUST_02515,2021-08-22,FR,standard,32,M
CUST_02516,2024-05-06,UK,basic,18,F
CUST_02517,2020-01-12,UK,standard,52,F
CUST_02518,2021-01-29,MX,basic,37,Other
CUST_02519,2021-12-09,UK,standard,18,F
CUST_02520,2022-02-19,CA,basic,39,F
CUST_02521,2021-12-18,US,standard,39,M
CUST_02522,2020-03-28,AU,premium,49,M
CUST_02523,2020-08-04,CA,standard,31,M
CUST_02524,2020-09-27,UK,standard,35,F
CUST_02525,2022-09-20,US,basic,27,M
CUST_02526,2020-07-17,CA,premium,42,M
CUST_02527,2020-05-24,US,basic,25,F
CUST_02528,2024-12-31,US,basic,24,F
CUST_02529,2020-01-06,CA,basic,34,F
CUST_02530,2024-12-31,US,basic,20,M
CUST_02531,2021-11-18,US,premium,54,F
CUST_02532,2022-12-09,DE,standard,58,F
CUST_02533,2020-07-31,US,enterprise,29,M
CUST_02534,2020-01-09,US,basic,18,F
CUST_02535,2022-03-25,US,basic,39,M
CUST_02536,2022-12-29,CA,basic,29,F
CUST_02537,2022-04-01,DE,standard,49,M
CUST_02538,2020-04-03,DE,basic,25,F
CUST_02539,2022-05-02,US,enterprise,41,Other
CUST_02540,2022-06-10,US,premium,36,M
CUST_02541,2021-10-16,US,basic,26,M
CUST_02542,2022-06-03,UK,standard,37,M
CUST_02543,2023-02-12,IN,standard,45,F
CUST_02544,2021-08-01,US,basic,36,M
CUST_02545,2020-02-26,US,basic,36,F
CUST_02546,2021-02-11,US,basic,24,M
CUST_02547,2020-02-19,CA,enterprise,48,F
CUST_02548,2020-11-14,DE,standard,47,M
CUST_02549,2020-11-14,CA,basic,30,F
CUST_02550,2020-02-11,JP,standard,33,M
CUST_02551,2020-09-18,UK,standard,51,F
CUST_02552,2020-03-12,US,standard,21,F
CUST_02553,2022-10-02,US,basic,42,F
CUST_02554,2024-11-30,DE,standard,28,M
CUST_02555,2020-02-15,CA,basic,56,M
CUST_02556,2024-12-31,UK,basic,35,F
CUST_02557,2021-03-26,DE,premium,50,F
CUST_02558,2020-08-04,CA,basic,25,M
CUST_02559,2020-02-18,JP,standard,20,M
CUST_02560,2021-02-26,CA,standard,32,M
CUST_02561,2022-08-21,FR,basic,38,F
CUST_02562,2022-01-17,US,standard,28,F
CUST_02563,2020-02-01,DE,basic,44,F
CUST_02564,2020-02-16,JP,basic,32,M
CUST_02565,2020-11-09,US,standard,18,M
CUST_02566,2020-08-01,FR,basic,41,F
CUST_02567,2020-06-09,DE,premium,24,M
CUST_02568,2020-07-19,US,premium,30,M
CUST_02569,2022-09-17,CA,premium,53,F
CUST_02570,2024-05-30,US,standard,56,M
CUST_02571,2020-11-12,BR,standard,28,F
CUST_02572,2023-12-10,AU,enterprise,41,M
CUST_02573,2020-08-24,US,standard,28,M
CUST_02574,2021-01-28,US,basic,31,M
CUST_02575,2020-06-04,CA,standard,27,F
CUST_02576,2021-09-14,US,standard,18,F
CUST_02577,2024-12-31,US,standard,36,F
CUST_02578,2021-07-17,UK,basic,38,M
CUST_02579,2020-09-26,US,standard,26,M
CUST_02580,2021-09-27,US,standard,48,M
CUST_02581,2020-03-20,AU,standard,29,Other
CUST_02582,2023-08-29,IN,basic,27,M
CUST_02583,2021-03-01,FR,premium,41,F
CUST_02584,2020-12-29,AU,basic,18,F
CUST_02585,2021-06-20,US,standard,45,M
CUST_02586,2021-08-19,US,basic,30,F
CUST_02587,2020-02-15,US,standard,46,M
CUST_02588,2021-11-29,FR,standard,50,M
CUST_02589,2020-06-17,IN,standard,42,M
CUST_02590,2022-01-31,DE,enterprise,25,F
CUST_02591,2022-11-18,JP,standard,19,M
CUST_02592,2022-09-18,CA,enterprise,18,M
CUST_02593,2021-05-04,US,standard,48,M
CUST_02594,2021-03-22,UK,standard,33,M
CUST_02595,2020-04-03,US,standard,27,F
CUST_02596,2022-06-27,US,premium,33,M
CUST_02597,2020-07-11,DE,enterprise,47,F
CUST_02598,2021-02-21,UK,basic,44,F
CUST_02599,2020-07-22,CA,basic,40,F
CUST_02600,2020-03-28,CA,basic,42,M
CUST_02601,2021-08-27,US,standard,37,M
CUST_02602,2020-02-04,UK,enterprise,38,F
CUST_02603,2022-04-20,UK,standard,37,M
CUST_02604,2020-08-20,US,basic,34,F
CUST_02605,2020-01-01,AU,standard,44,M
CUST_02606,2021-03-11,UK,enterprise,39,Other
CUST_02607,2020-01-30,CA,basic,24,M
CUST_02608,2020-07-15,JP,enterprise,41,M
CUST_02609,2022-01-17,JP,standard,37,F
CUST_02610,2020-02-09,JP,standard,42,M
CUST_02611,2023-01-17,US,standard,33,M
CUST_02612,2020-01-03,US,basic,44,M
CUST_02613,2020-06-21,US,basic,34,M
CUST_02614,2022-04-02,US,premium,43,M
CUST_02615,2020-08-19,JP,standard,29,M
CUST_02616,2020-03-06,CA,standard,30,F
CUST_02617,2020-09-28,US,basic,42,M
CUST_02618,2020-07-10,US,premium,31,M
CUST_02619,2023-01-30,US,basic,61,F
CUST_02620,2020-08-16,CA,standard,41,M
CUST_02621,2022-08-04,FR,standard,35,M
CUST_02622,2023-09-15,AU,enterprise,44,F
CUST_02623,2020-12-12,IN,standard,29,F
CUST_02624,2024-01-05,US,premium,46,M
CUST_02625,2020-10-15,US,premium,45,Other
CUST_02626,2024-12-31,US,standard,50,F
CUST_02627,2020-02-26,US,basic,29,M
CUST_02628,2021-12-08,IN,standard,20,Other
CUST_02629,2021-02-18,CA,basic,27,M
CUST_02630,2020-10-25,FR,premium,31,Other
CUST_02631,2021-09-01,UK,basic,55,M
CUST_02632,2022-01-10,US,basic,61,M
CUST_02633,2020-01-03,US,enterprise,39,F
CUST_02634,2020-04-21,UK,enterprise,35,M
CUST_02635,2022-01-29,DE,standard,30,M
CUST_02636,2021-10-30,US,standard,44,F
CUST_02637,2024-12-31,DE,basic,61,M
CUST_02638,2022-05-21,AU,premium,56,F
CUST_02639,2024-12-31,UK,standard,48,M
CUST_02640,2022-01-07,FR,premium,48,F
CUST_02641,2020-08-03,UK,standard,44,M
CUST_02642,2020-03-08,DE,standard,34,F
CUST_02643,2022-07-15,FR,standard,26,M
CUST_02644,2021-09-20,MX,premium,34,F
CUST_02645,2020-01-31,US,basic,40,M
CUST_02646,2020-09-28,UK,premium,18,M
CUST_02647,2024-12-31,US,enterprise,33,M
CUST_02648,2021-02-26,US,standard,25,M
CUST_02649,2020-12-11,DE,basic,47,M
CUST_02650,2021-01-07,IN,standard,28,F
CUST_02651,2020-05-22,US,premium,38,M
CUST_02652,2020-10-06,US,standard,26,M
CUST_02653,2020-10-08,US,standard,54,F
CUST_02654,2020-02-02,UK,basic,18,F
CUST_02655,2022-06-07,US,basic,40,F
CUST_02656,2020-11-23,US,premium,19,F
CUST_02657,2022-11-17,FR,standard,28,M
CUST_02658,2023-03-02,US,standard,37,F
CUST_02659,2020-05-25,UK,premium,38,M
CUST_02660,2021-10-13,FR,standard,37,F
CUST_02661,2021-01-24,US,enterprise,36,F
CUST_02662,2023-07-15,CA,standard,27,F
CUST_02663,2020-05-27,DE,basic,33,F
CUST_02664,2021-11-20,DE,basic,35,F
CUST_02665,2021-07-23,UK,basic,37,F
CUST_02666,2020-08-01,US,standard,34,M
CUST_02667,2020-03-30,AU,basic,43,M
CUST_02668,2021-10-03,FR,basic,36,F
CUST_02669,2022-03-27,US,premium,37,M
CUST_02670,2020-08-18,US,standard,30,F
CUST_02671,2021-09-22,US,enterprise,22,F
CUST_02672,2020-11-02,US,basic,36,M
CUST_02673,2022-01-30,CA,standard,49,F
CUST_02674,2020-05-15,US,standard,40,F
CUST_02675,2023-09-06,US,standard,25,F
CUST_02676,2020-07-25,FR,standard,44,M
CUST_02677,2020-10-06,US,standard,30,F
CUST_02678,2020-02-06,FR,standard,43,Other
CUST_02679,2020-03-12,FR,basic,30,F
CUST_02680,2021-03-17,US,basic,39,F
CUST_02681,2020-07-08,DE,basic,28,F
CUST_02682,2023-01-03,FR,premium,29,M
CUST_02683,2020-01-10,US,basic,18,F
CUST_02684,2020-10-17,US,standard,41,F
CUST_02685,2020-09-07,UK,standard,39,F
CUST_02686,2020-01-12,IN,enterprise,40,F
CUST_02687,2020-03-21,CA,standard,38,F
CUST_02688,2020-11-20,US,premium,25,F
CUST_02689,2021-02-17,DE,premium,46,M
CUST_02690,2020-11-11,UK,standard,46,M
CUST_02691,2021-04-05,CA,basic,25,F
CUST_02692,2021-07-04,FR,enterprise,41,M
CUST_02693,2020-01-07,UK,basic,45,M
CUST_02694,2021-01-14,AU,basic,29,F
CUST_02695,2024-12-31,DE,basic,31,F
CUST_02696,2021-03-21,CA,basic,41,F
CUST_02697,2021-11-19,US,premium,18,F
CUST_02698,2020-08-15,AU,enterprise,21,M
CUST_02699,2022-06-24,IN,standard,23,M
CUST_02700,2022-06-21,US,enterprise,18,F
CUST_02701,2021-03-24,UK,premium,48,F
CUST_02702,2024-12-31,US,basic,18,F
CUST_02703,2020-03-22,FR,basic,39,M
CUST_02704,2020-01-11,DE,enterprise,44,F
CUST_02705,2022-06-13,US,basic,31,F
CUST_02706,2022-09-28,JP,standard,26,M
CUST_02707,2020-03-18,US,standard,37,M
CUST_02708,2020-07-06,FR,standard,35,F
CUST_02709,2020-01-11,UK,premium,47,M
CUST_02710,2020-07-30,US,standard,18,M
CUST_02711,2022-06-21,US,standard,23,M
CUST_02712,2021-03-20,US,standard,41,M
CUST_02713,2020-09-17,DE,enterprise,35,M
CUST_02714,2020-10-09,CA,enterprise,44,M
CUST_02715,2020-01-01,US,premium,38,M
CUST_02716,2020-08-04,US,premium,33,F
CUST_02717,2021-09-24,US,standard,31,M
CUST_02718,2024-12-31,FR,standard,62,F
CUST_02719,2023-02-16,DE,premium,53,F
CUST_02720,2020-01-15,US,standard,40,M
CUST_02721,2023-10-24,CA,standard,35,M
CUST_02722,2022-07-19,US,standard,41,F
CUST_02723,2022-07-11,JP,standard,44,M
CUST_02724,2021-01-07,JP,standard,40,M
CUST_02725,2020-11-04,DE,basic,25,F
CUST_02726,2020-08-07,IN,basic,56,M
CUST_02727,2020-02-11,AU,standard,37,F
CUST_02728,2020-06-06,AU,premium,59,F
CUST_02729,2020-06-21,CA,standard,37,M
CUST_02730,2021-02-06,US,premium,32,M
CUST_02731,2022-04-17,US,standard,51,F
CUST_02732,2021-01-25,US,premium,38,Other
CUST_02733,2020-02-06,CA,standard,36,M
CUST_02734,2024-12-31,US,standard,20,M
CUST_02735,2024-10-06,US,basic,42,M
CUST_02736,2022-07-25,UK,premium,29,M
CUST_02737,2024-12-31,US,standard,29,M
CUST_02738,2021-04-23,CA,premium,29,M
CUST_02739,2024-12-31,IN,premium,40,F
CUST_02740,2020-02-17,FR,basic,18,Other
CUST_02741,2020-10-04,DE,basic,32,F
CUST_02742,2020-06-04,CA,premium,46,F
CUST_02743,2020-05-12,UK,basic,20,M
CUST_02744,2020-04-02,US,basic,37,M
CUST_02745,2021-08-15,JP,standard,27,F
