transaction_id,customer_id,amount,timestamp,channel
TXN_0001002,CUST_00171,55.3,2023-01-30 00:00:00,in_app
TXN_0001003,CUST_00172,34.56,2024-04-07 00:00:00,web
TXN_0001004,CUST_00172,132.02,2022-04-15 00:00:00,web
TXN_0001005,CUST_00172,38.98,2023-03-15 00:00:00,api
TXN_0001006,CUST_00172,36.66,2020-07-27 00:00:00,api
TXN_0001007,CUST_00172,9.05,2023-10-28 00:00:00,web
TXN_0001008,CUST_00172,93.92,2020-01-28 00:00:00,api
TXN_0001009,CUST_00173,48.68,2023-08-07 00:00:00,web
TXN_0001010,CUST_00173,24.05,2024-11-01 00:00:00,web
TXN_0001011,CUST_00173,43.97,2024-02-05 00:00:00,web
TXN_0001012,CUST_00173,57.31,2024-08-06 00:00:00,mobile
TXN_0001013,CUST_00173,155.92,2022-06-07 00:00:00,api
TXN_0001014,CUST_00173,13.07,2024-09-03 00:00:00,mobile
TXN_0001015,CUST_00174,38.67,2023-06-16 00:00:00,web
TXN_0001016,CUST_00174,126.78,2023-05-22 00:00:00,mobile
TXN_0001017,CUST_00174,6.72,2020-12-06 00:00:00,web
TXN_0001018,CUST_00174,42.42,2023-09-26 00:00:00,web
TXN_0001019,CUST_00174,23.82,2024-08-21 00:00:00,mobile
TXN_0001020,CUST_00174,30.79,2022-07-15 00:00:00,in_app
TXN_0001021,CUST_00175,36.02,2022-02-24 00:00:00,mobile
TXN_0001022,CUST_00175,54.31,2024-04-07 00:00:00,mobile
TXN_0001023,CUST_00175,254.17,2023-10-29 00:00:00,api
TXN_0001024,CUST_00175,31.47,2022-02-04 00:00:00,in_app
TXN_0001025,CUST_00176,77.53,2022-10-17 00:00:00,mobile
TXN_0001026,CUST_00176,50.24,2022-05-07 00:00:00,web
TXN_0001027,CUST_00176,9.0,2023-04-27 00:00:00,web
TXN_0001028,CUST_00176,26.44,2021-05-22 00:00:00,web
TXN_0001029,CUST_00176,42.45,2022-10-20 00:00:00,web
TXN_0001030,CUST_00176,77.61,2020-12-25 00:00:00,web
TXN_0001031,CUST_00177,12.47,2023-09-30 00:00:00,api
TXN_0001032,CUST_00177,35.22,2021-12-24 00:00:00,in_app
TXN_0001033,CUST_00177,47.48,2024-01-19 00:00:00,web
TXN_0001034,CUST_00177,185.07,2022-03-04 00:00:00,web
TXN_0001035,CUST_00178,36.36,2022-09-30 00:00:00,web
TXN_0001036,CUST_00178,28.9,2023-09-05 00:00:00,api
TXN_0001037,CUST_00178,66.47,2024-04-09 00:00:00,web
TXN_0001038,CUST_00178,80.52,2023-12-29 00:00:00,web
TXN_0001039,CUST_00178,36.5,2024-11-10 00:00:00,mobile
TXN_0001040,CUST_00178,56.87,2021-05-27 00:00:00,api
TXN_0001041,CUST_00178,5.79,2021-09-11 00:00:00,web
TXN_0001042,CUST_00178,5.5,2022-11-19 00:00:00,mobile
TXN_0001043,CUST_00178,74.58,2024-01-05 00:00:00,api
TXN_0001044,CUST_00178,47.31,2022-08-31 00:00:00,web
TXN_0001045,CUST_00178,8.08,2023-02-23 00:00:00,mobile
TXN_0001046,CUST_00179,40.66,2024-08-29 00:00:00,mobile
TXN_0001047,CUST_00179,22.45,2024-10-03 00:00:00,mobile
TXN_0001048,CUST_00179,29.76,2024-08-23 00:00:00,mobile
TXN_0001049,CUST_00179,72.13,2024-11-04 00:00:00,web
TXN_0001050,CUST_00179,35.15,2024-08-23 00:00:00,web
TXN_0001051,CUST_00179,29.6,2024-11-10 00:00:00,mobile
TXN_0001052,CUST_00179,148.71,2024-09-24 00:00:00,mobile
TXN_0001053,CUST_00179,60.78,2024-09-07 00:00:00,api
TXN_0001054,CUST_00179,37.06,2024-10-02 00:00:00,web
TXN_0001055,CUST_00180,235.95,2023-10-26 00:00:00,mobile
TXN_0001056,CUST_00180,22.04,2021-11-12 00:00:00,web
TXN_0001057,CUST_00180,120.11,2024-08-01 00:00:00,web
TXN_0001058,CUST_00180,15.52,2022-04-23 00:00:00,api
TXN_0001059,CUST_00180,95.86,2024-08-30 00:00:00,in_app
TXN_0001060,CUST_00180,13.07,2020-10-30 00:00:00,in_app
TXN_0001061,CUST_00180,115.32,2024-12-11 00:00:00,mobile
TXN_0001062,CUST_00181,77.53,2023-07-19 00:00:00,web
TXN_0001063,CUST_00181,23.87,2021-12-21 00:00:00,api
TXN_0001064,CUST_00181,99.16,2023-04-21 00:00:00,mobile
TXN_0001065,CUST_00181,24.46,2022-02-28 00:00:00,web
TXN_0001066,CUST_00181,42.76,2024-04-23 00:00:00,web
TXN_0001067,CUST_00182,51.3,2023-11-30 00:00:00,api
TXN_0001068,CUST_00182,49.42,2023-03-02 00:00:00,mobile
TXN_0001069,CUST_00182,31.29,2023-01-03 00:00:00,api
TXN_0001070,CUST_00182,101.5,2022-09-22 00:00:00,api
TXN_0001071,CUST_00182,20.46,2020-07-24 00:00:00,web
TXN_0001072,CUST_00182,48.39,2021-06-08 00:00:00,mobile
TXN_0001073,CUST_00182,18.72,2022-01-18 00:00:00,mobile
TXN_0001074,CUST_00183,131.78,2024-08-16 00:00:00,mobile
TXN_0001075,CUST_00183,63.94,2024-05-07 00:00:00,web
TXN_0001076,CUST_00183,5.33,2024-11-22 00:00:00,mobile
TXN_0001077,CUST_00183,23.88,2024-12-09 00:00:00,in_app
TXN_0001078,CUST_00183,42.33,2024-12-28 00:00:00,mobile
TXN_0001079,CUST_00183,58.24,2024-07-28 00:00:00,mobile
TXN_0001080,CUST_00183,150.41,2024-05-21 00:00:00,mobile
TXN_0001081,CUST_00183,8.74,2024-09-17 00:00:00,web
TXN_0001082,CUST_00183,84.24,2024-11-29 00:00:00,mobile
TXN_0001083,CUST_00184,172.37,2024-01-04 00:00:00,api
TXN_0001084,CUST_00184,102.52,2024-04-04 00:00:00,api
TXN_0001085,CUST_00184,67.12,2024-05-20 00:00:00,mobile
TXN_0001086,CUST_00184,67.71,2024-10-06 00:00:00,api
TXN_0001087,CUST_00184,53.46,2023-07-22 00:00:00,mobile
TXN_0001088,CUST_00185,48.56,2020-11-10 00:00:00,mobile
TXN_0001089,CUST_00185,229.3,2020-08-04 00:00:00,web
TXN_0001090,CUST_00185,15.3,2022-08-22 00:00:00,api
TXN_0001091,CUST_00185,5.89,2023-08-31 00:00:00,api
TXN_0001092,CUST_00185,53.68,2021-09-19 00:00:00,mobile
TXN_0001093,CUST_00185,11.64,2024-11-09 00:00:00,web
TXN_0001094,CUST_00185,29.23,2024-02-26 00:00:00,web
TXN_0001095,CUST_00185,37.49,2022-03-11 00:00:00,in_app
TXN_0001096,CUST_00185,145.98,2022-12-15 00:00:00,api
TXN_0001097,CUST_00186,95.83,2024-03-24 00:00:00,api
TXN_0001098,CUST_00186,21.62,2022-09-12 00:00:00,api
TXN_0001099,CUST_00186,32.15,2022-09-12 00:00:00,web
TXN_0001100,CUST_00186,10.93,2022-04-11 00:00:00,web
TXN_0001101,CUST_00186,23.81,2022-08-20 00:00:00,web
TXN_0001102,CUST_00186,21.46,2024-10-11 00:00:00,web
TXN_0001103,CUST_00186,137.83,2022-06-09 00:00:00,web
TXN_0001104,CUST_00187,61.04,2023-11-24 00:00:00,web
TXN_0001105,CUST_00187,83.99,2023-08-19 00:00:00,in_app
TXN_0001106,CUST_00187,8.19,2024-02-24 00:00:00,web
TXN_0001107,CUST_00187,91.37,2023-08-19 00:00:00,api
TXN_0001108,CUST_00188,166.23,2023-02-23 00:00:00,api
TXN_0001109,CUST_00188,60.3,2022-07-14 00:00:00,mobile
TXN_0001110,CUST_00188,174.06,2024-08-31 00:00:00,mobile
TXN_0001111,CUST_00188,87.03,2024-04-18 00:00:00,mobile
TXN_0001112,CUST_00188,45.85,2021-07-01 00:00:00,mobile
TXN_0001113,CUST_00188,8.77,2024-12-21 00:00:00,web
TXN_0001114,CUST_00188,47.8,2023-01-07 00:00:00,api
TXN_0001115,CUST_00188,148.47,2022-08-02 00:00:00,api
TXN_0001116,CUST_00189,93.53,2024-11-19 00:00:00,web
TXN_0001117,CUST_00189,26.41,2023-11-23 00:00:00,mobile
TXN_0001118,CUST_00189,8.63,2021-06-04 00:00:00,web
TXN_0001119,CUST_00189,18.12,2022-08-13 00:00:00,web
TXN_0001120,CUST_00189,19.52,2022-07-03 00:00:00,mobile
TXN_0001121,CUST_00189,14.35,2021-05-27 00:00:00,api
TXN_0001122,CUST_00189,148.63,2021-04-14 00:00:00,web
TXN_0001123,CUST_00189,18.98,2022-11-08 00:00:00,web
TXN_0001124,CUST_00190,81.88,2024-02-04 00:00:00,mobile
TXN_0001125,CUST_00190,82.74,2024-04-01 00:00:00,web
TXN_0001126,CUST_00190,8.63,2021-10-08 00:00:00,api
TXN_0001127,CUST_00190,20.24,2023-07-09 00:00:00,mobile
TXN_0001128,CUST_00190,149.58,2024-09-08 00:00:00,web
TXN_0001129,CUST_00190,75.82,2024-12-16 00:00:00,mobile
TXN_0001130,CUST_00190,67.57,2022-12-22 00:00:00,web
TXN_0001131,CUST_00190,9.1,2023-05-19 00:00:00,mobile
TXN_0001132,CUST_00190,7.38,2024-01-06 00:00:00,mobile
TXN_0001133,CUST_00191,24.7,2021-10-08 00:00:00,in_app
TXN_0001134,CUST_00191,38.81,2021-11-23 00:00:00,web
TXN_0001135,CUST_00191,94.82,2023-02-11 00:00:00,mobile
TXN_0001136,CUST_00191,78.33,2022-01-08 00:00:00,web
TXN_0001137,CUST_00191,6.39,2022-03-09 00:00:00,mobile
TXN_0001138,CUST_00192,53.61,2024-06-20 00:00:00,mobile
TXN_0001139,CUST_00192,15.82,2024-05-28 00:00:00,web
TXN_0001140,CUST_00192,13.91,2024-11-07 00:00:00,web
TXN_0001141,CUST_00192,53.53,2024-06-08 00:00:00,in_app
TXN_0001142,CUST_00192,13.35,2024-11-22 00:00:00,mobile
TXN_0001143,CUST_00193,49.65,2024-01-16 00:00:00,mobile
TXN_0001144,CUST_00193,7.25,2024-06-01 00:00:00,in_app
TXN_0001145,CUST_00193,63.03,2024-12-07 00:00:00,mobile
TXN_0001146,CUST_00194,19.14,2023-09-18 00:00:00,mobile
TXN_0001147,CUST_00194,68.87,2023-04-16 00:00:00,api
TXN_0001148,CUST_00194,10.93,2022-05-01 00:00:00,mobile
TXN_0001149,CUST_00194,16.6,2023-01-06 00:00:00,mobile
TXN_0001150,CUST_00194,38.95,2023-11-12 00:00:00,api
TXN_0001151,CUST_00194,12.73,2022-02-02 00:00:00,api
TXN_0001152,CUST_00194,56.12,2024-07-06 00:00:00,web
TXN_0001153,CUST_00194,117.61,2023-03-25 00:00:00,api
TXN_0001154,CUST_00194,36.4,2023-12-29 00:00:00,mobile
TXN_0001155,CUST_00195,106.17,2024-05-13 00:00:00,mobile
TXN_0001156,CUST_00195,14.41,2022-09-04 00:00:00,web
TXN_0001157,CUST_00195,80.24,2021-08-08 00:00:00,web
TXN_0001158,CUST_00195,79.43,2023-03-27 00:00:00,web
TXN_0001159,CUST_00195,9.69,2022-01-11 00:00:00,web
TXN_0001160,CUST_00196,87.19,2021-10-10 00:00:00,web
TXN_0001161,CUST_00196,34.1,2024-11-09 00:00:00,web
TXN_0001162,CUST_00196,127.98,2022-02-08 00:00:00,api
TXN_0001163,CUST_00196,99.55,2020-12-26 00:00:00,web
TXN_0001164,CUST_00196,32.81,2024-07-20 00:00:00,mobile
TXN_0001165,CUST_00196,51.53,2023-07-08 00:00:00,api
TXN_0001166,CUST_00196,12.51,2023-10-13 00:00:00,web
TXN_0001167,CUST_00197,41.69,2022-05-16 00:00:00,in_app
TXN_0001168,CUST_00197,6.58,2024-07-22 00:00:00,web
TXN_0001169,CUST_00197,25.79,2022-11-19 00:00:00,web
TXN_0001170,CUST_00197,112.33,2024-12-12 00:00:00,mobile
TXN_0001171,CUST_00198,70.54,2024-02-25 00:00:00,web
TXN_0001172,CUST_00198,27.22,2024-10-29 00:00:00,mobile
TXN_0001173,CUST_00198,42.66,2024-06-29 00:00:00,mobile
TXN_0001174,CUST_00198,17.16,2024-01-27 00:00:00,web
TXN_0001175,CUST_00199,42.42,2023-09-20 00:00:00,in_app
TXN_0001176,CUST_00199,94.43,2023-09-05 00:00:00,api
TXN_0001177,CUST_00199,14.66,2023-11-09 00:00:00,api
TXN_0001178,CUST_00199,42.46,2024-01-14 00:00:00,web
TXN_0001179,CUST_00200,20.68,2022-11-19 00:00:00,web
TXN_0001180,CUST_00200,111.62,2022-09-29 00:00:00,mobile
TXN_0001181,CUST_00200,75.82,2024-02-09 00:00:00,mobile
TXN_0001182,CUST_00200,16.51,2023-04-18 00:00:00,mobile
TXN_0001183,CUST_00200,46.73,2023-03-18 00:00:00,web
TXN_0001184,CUST_00200,139.28,2023-05-29 00:00:00,api
TXN_0001185,CUST_00200,40.26,2023-10-11 00:00:00,web
TXN_0001186,CUST_00201,26.39,2022-06-21 00:00:00,in_app
TXN_0001187,CUST_00201,60.44,2024-02-04 00:00:00,web
TXN_0001188,CUST_00201,34.0,2023-04-28 00:00:00,web
TXN_0001189,CUST_00201,183.64,2021-09-18 00:00:00,mobile
TXN_0001190,CUST_00201,87.79,2022-01-22 00:00:00,in_app
TXN_0001191,CUST_00201,32.79,2022-09-03 00:00:00,in_app
TXN_0001192,CUST_00202,17.55,2022-06-01 00:00:00,web
TXN_0001193,CUST_00202,24.38,2020-12-24 00:00:00,web
TXN_0001194,CUST_00202,8.86,2024-07-18 00:00:00,web
TXN_0001195,CUST_00202,8.23,2024-11-22 00:00:00,web
TXN_0001196,CUST_00202,11.66,2023-09-03 00:00:00,web
TXN_0001197,CUST_00202,32.19,2023-10-10 00:00:00,api
TXN_0001198,CUST_00203,25.91,2023-09-21 00:00:00,api
TXN_0001199,CUST_00203,8.36,2021-02-23 00:00:00,web
TXN_0001200,CUST_00203,5.89,2024-07-12 00:00:00,web
TXN_0001201,CUST_00204,9.74,2024-11-20 00:00:00,mobile
TXN_0001202,CUST_00204,31.31,2024-11-01 00:00:00,web
TXN_0001203,CUST_00204,6.38,2024-02-16 00:00:00,api
TXN_0001204,CUST_00205,69.6,2023-10-19 00:00:00,mobile
TXN_0001205,CUST_00205,91.56,2024-09-07 00:00:00,mobile
TXN_0001206,CUST_00205,11.83,2023-07-21 00:00:00,mobile
TXN_0001207,CUST_00205,6.38,2022-12-07 00:00:00,web
TXN_0001208,CUST_00205,56.46,2024-08-27 00:00:00,api
TXN_0001209,CUST_00206,77.34,2024-11-13 00:00:00,web
TXN_0001210,CUST_00206,10.26,2022-08-23 00:00:00,web
TXN_0001211,CUST_00206,47.96,2024-10-01 00:00:00,web
TXN_0001212,CUST_00206,41.77,2022-12-26 00:00:00,web
TXN_0001213,CUST_00206,5.48,2022-04-26 00:00:00,web
TXN_0001214,CUST_00206,39.77,2023-08-03 00:00:00,web
TXN_0001215,CUST_00206,42.25,2024-02-15 00:00:00,in_app
TXN_0001216,CUST_00207,59.97,2023-09-30 00:00:00,web
TXN_0001217,CUST_00207,58.38,2021-05-01 00:00:00,in_app
TXN_0001218,CUST_00207,106.34,2024-10-25 00:00:00,web
TXN_0001219,CUST_00207,153.64,2024-11-03 00:00:00,mobile
TXN_0001220,CUST_00207,104.94,2023-06-07 00:00:00,web
TXN_0001221,CUST_00207,80.23,2023-09-09 00:00:00,web
TXN_0001222,CUST_00208,8.5,2024-07-31 00:00:00,mobile
TXN_0001223,CUST_00208,95.76,2023-01-28 00:00:00,web
TXN_0001224,CUST_00208,27.84,2023-08-20 00:00:00,mobile
TXN_0001225,CUST_00208,51.73,2023-10-05 00:00:00,web
TXN_0001226,CUST_00208,8.59,2023-06-21 00:00:00,web
TXN_0001227,CUST_00208,79.16,2023-11-02 00:00:00,api
TXN_0001228,CUST_00209,143.14,2020-05-20 00:00:00,api
TXN_0001229,CUST_00209,23.07,2023-12-29 00:00:00,in_app
TXN_0001230,CUST_00209,18.24,2024-12-23 00:00:00,web
TXN_0001231,CUST_00209,19.12,2021-01-24 00:00:00,web
TXN_0001232,CUST_00209,48.99,2022-04-22 00:00:00,in_app
TXN_0001233,CUST_00209,35.01,2024-02-01 00:00:00,api
TXN_0001234,CUST_00209,24.53,2021-11-15 00:00:00,web
TXN_0001235,CUST_00210,37.12,2024-05-09 00:00:00,web
TXN_0001236,CUST_00210,48.06,2023-06-20 00:00:00,mobile
TXN_0001237,CUST_00210,70.94,2022-11-06 00:00:00,web
TXN_0001238,CUST_00211,14.73,2023-11-16 00:00:00,mobile
TXN_0001239,CUST_00211,62.56,2021-11-07 00:00:00,api
TXN_0001240,CUST_00211,25.32,2023-02-26 00:00:00,api
TXN_0001241,CUST_00211,38.72,2021-10-02 00:00:00,api
TXN_0001242,CUST_00211,40.61,2024-01-10 00:00:00,in_app
TXN_0001243,CUST_00211,19.11,2024-11-20 00:00:00,in_app
TXN_0001244,CUST_00211,9.84,2021-08-24 00:00:00,in_app
TXN_0001245,CUST_00211,62.95,2021-12-23 00:00:00,mobile
TXN_0001246,CUST_00211,22.26,2024-03-05 00:00:00,web
TXN_0001247,CUST_00212,54.52,2022-11-11 00:00:00,mobile
TXN_0001248,CUST_00212,10.68,2023-02-06 00:00:00,in_app
TXN_0001249,CUST_00212,27.02,2024-11-11 00:00:00,mobile
TXN_0001250,CUST_00212,5.58,2022-04-08 00:00:00,api
TXN_0001251,CUST_00212,33.13,2022-01-03 00:00:00,mobile
TXN_0001252,CUST_00212,116.22,2024-10-15 00:00:00,api
TXN_0001253,CUST_00213,37.83,2023-11-04 00:00:00,in_app
TXN_0001254,CUST_00213,31.8,2022-07-11 00:00:00,mobile
TXN_0001255,CUST_00213,115.19,2023-01-17 00:00:00,mobile
TXN_0001256,CUST_00213,29.14,2022-12-11 00:00:00,mobile
TXN_0001257,CUST_00213,24.06,2022-02-12 00:00:00,mobile
TXN_0001258,CUST_00213,65.14,2023-04-24 00:00:00,mobile
TXN_0001259,CUST_00213,9.25,2022-06-21 00:00:00,mobile
TXN_0001260,CUST_00214,176.23,2022-10-25 00:00:00,web
TXN_0001261,CUST_00214,57.05,2021-05-04 00:00:00,web
TXN_0001262,CUST_00214,36.44,2024-04-12 00:00:00,api
TXN_0001263,CUST_00214,69.62,2023-12-03 00:00:00,api
TXN_0001264,CUST_00214,91.62,2022-11-15 00:00:00,web
TXN_0001265,CUST_00214,7.9,2020-06-27 00:00:00,web
TXN_0001266,CUST_00214,45.62,2020-06-27 00:00:00,mobile
TXN_0001267,CUST_00215,27.95,2024-10-06 00:00:00,mobile
TXN_0001268,CUST_00215,45.66,2022-10-21 00:00:00,web
TXN_0001269,CUST_00215,39.53,2022-10-05 00:00:00,web
TXN_0001270,CUST_00215,33.99,2022-09-08 00:00:00,mobile
TXN_0001271,CUST_00215,133.36,2024-12-17 00:00:00,web
TXN_0001272,CUST_00216,5.7,2024-01-28 00:00:00,web
TXN_0001273,CUST_00216,32.06,2021-09-15 00:00:00,web
TXN_0001274,CUST_00216,14.38,2024-10-28 00:00:00,mobile
TXN_0001275,CUST_00216,44.19,2020-11-14 00:00:00,in_app
TXN_0001276,CUST_00216,25.3,2023-07-16 00:00:00,web
TXN_0001277,CUST_00216,5.94,2023-11-29 00:00:00,api
TXN_0001278,CUST_00216,42.37,2023-07-13 00:00:00,web
TXN_0001279,CUST_00217,14.64,2021-08-22 00:00:00,web
TXN_0001280,CUST_00217,140.86,2022-08-14 00:00:00,api
TXN_0001281,CUST_00217,6.6,2024-06-30 00:00:00,mobile
TXN_0001282,CUST_00217,98.89,2022-01-31 00:00:00,mobile
TXN_0001283,CUST_00217,30.24,2022-03-29 00:00:00,in_app
TXN_0001284,CUST_00217,95.04,2021-12-08 00:00:00,web
TXN_0001285,CUST_00217,88.23,2022-09-16 00:00:00,web
TXN_0001286,CUST_00217,24.18,2021-01-26 00:00:00,api
TXN_0001287,CUST_00217,132.35,2022-03-20 00:00:00,mobile
TXN_0001288,CUST_00217,170.74,2023-07-10 00:00:00,web
TXN_0001289,CUST_00217,69.17,2023-07-19 00:00:00,api
TXN_0001290,CUST_00217,5.32,2022-07-12 00:00:00,mobile
TXN_0001291,CUST_00217,46.34,2023-12-31 00:00:00,api
TXN_0001292,CUST_00217,68.18,2023-06-30 00:00:00,mobile
TXN_0001293,CUST_00218,35.7,2022-07-31 00:00:00,mobile
TXN_0001294,CUST_00218,44.56,2024-07-11 00:00:00,web
TXN_0001295,CUST_00218,55.82,2023-01-20 00:00:00,in_app
TXN_0001296,CUST_00218,10.04,2024-07-28 00:00:00,web
TXN_0001297,CUST_00218,84.37,2022-07-11 00:00:00,api
TXN_0001298,CUST_00219,21.14,2022-12-31 00:00:00,api
TXN_0001299,CUST_00219,15.43,2024-11-10 00:00:00,mobile
TXN_0001300,CUST_00219,77.32,2024-06-30 00:00:00,in_app
TXN_0001301,CUST_00219,103.92,2023-05-04 00:00:00,api
TXN_0001302,CUST_00219,64.38,2023-07-26 00:00:00,mobile
TXN_0001303,CUST_00220,22.47,2024-11-23 00:00:00,mobile
TXN_0001304,CUST_00220,37.5,2024-07-06 00:00:00,api
TXN_0001305,CUST_00220,6.5,2024-06-13 00:00:00,mobile
TXN_0001306,CUST_00220,24.94,2024-06-23 00:00:00,mobile
TXN_0001307,CUST_00220,178.96,2024-11-07 00:00:00,in_app
TXN_0001308,CUST_00220,18.06,2023-08-20 00:00:00,web
TXN_0001309,CUST_00220,10.34,2023-12-14 00:00:00,mobile
TXN_0001310,CUST_00220,122.14,2023-07-27 00:00:00,mobile
TXN_0001311,CUST_00221,29.29,2023-02-15 00:00:00,mobile
TXN_0001312,CUST_00221,5.25,2022-04-06 00:00:00,web
TXN_0001313,CUST_00221,214.51,2024-12-14 00:00:00,web
TXN_0001314,CUST_00221,167.5,2024-02-29 00:00:00,mobile
TXN_0001315,CUST_00221,29.43,2024-09-12 00:00:00,web
TXN_0001316,CUST_00221,34.05,2023-11-27 00:00:00,api
TXN_0001317,CUST_00221,10.41,2023-11-25 00:00:00,web
TXN_0001318,CUST_00222,48.68,2021-12-31 00:00:00,api
TXN_0001319,CUST_00222,28.95,2024-12-13 00:00:00,api
TXN_0001320,CUST_00222,52.6,2022-07-06 00:00:00,mobile
TXN_0001321,CUST_00222,9.36,2022-05-04 00:00:00,mobile
TXN_0001322,CUST_00222,38.04,2022-10-19 00:00:00,mobile
TXN_0001323,CUST_00223,163.41,2020-05-20 00:00:00,mobile
TXN_0001324,CUST_00223,14.17,2022-07-26 00:00:00,in_app
TXN_0001325,CUST_00223,6.43,2021-10-15 00:00:00,web
TXN_0001326,CUST_00223,10.14,2023-04-27 00:00:00,in_app
TXN_0001327,CUST_00223,24.07,2020-10-02 00:00:00,web
TXN_0001328,CUST_00223,38.77,2021-11-02 00:00:00,api
TXN_0001329,CUST_00223,47.42,2023-11-21 00:00:00,api
TXN_0001330,CUST_00224,28.84,2022-01-25 00:00:00,web
TXN_0001331,CUST_00224,54.09,2023-09-21 00:00:00,mobile
TXN_0001332,CUST_00224,62.33,2023-02-14 00:00:00,api
TXN_0001333,CUST_00224,158.22,2023-03-17 00:00:00,web
TXN_0001334,CUST_00224,75.22,2024-01-04 00:00:00,mobile
TXN_0001335,CUST_00224,37.83,2022-12-09 00:00:00,web
TXN_0001336,CUST_00224,5.16,2021-12-24 00:00:00,web
TXN_0001337,CUST_00224,53.65,2023-03-13 00:00:00,web
TXN_0001338,CUST_00224,18.99,2020-10-20 00:00:00,web
TXN_0001339,CUST_00224,6.67,2024-09-20 00:00:00,mobile
TXN_0001340,CUST_00225,29.44,2020-12-14 00:00:00,in_app
TXN_0001341,CUST_00225,46.2,2023-03-30 00:00:00,web
TXN_0001342,CUST_00225,8.29,2022-01-01 00:00:00,web
TXN_0001343,CUST_00225,132.23,2023-05-02 00:00:00,mobile
TXN_0001344,CUST_00225,23.02,2024-06-01 00:00:00,api
TXN_0001345,CUST_00225,24.08,2023-07-03 00:00:00,api
TXN_0001346,CUST_00226,51.69,2022-11-19 00:00:00,web
TXN_0001347,CUST_00226,14.44,2022-08-23 00:00:00,mobile
TXN_0001348,CUST_00226,70.18,2021-09-17 00:00:00,mobile
TXN_0001349,CUST_00226,22.21,2020-10-24 00:00:00,web
TXN_0001350,CUST_00226,24.31,2024-02-15 00:00:00,mobile
TXN_0001351,CUST_00227,87.4,2024-12-31 00:00:00,web
TXN_0001352,CUST_00227,29.02,2024-12-31 00:00:00,web
TXN_0001353,CUST_00227,45.52,2024-12-31 00:00:00,api
TXN_0001354,CUST_00227,6.41,2024-12-31 00:00:00,mobile
TXN_0001355,CUST_00227,98.36,2024-12-31 00:00:00,mobile
TXN_0001356,CUST_00227,23.77,2024-12-31 00:00:00,in_app
TXN_0001357,CUST_00228,14.72,2021-03-25 00:00:00,mobile
TXN_0001358,CUST_00228,87.35,2023-05-09 00:00:00,in_app
TXN_0001359,CUST_00228,14.78,2023-06-09 00:00:00,web
TXN_0001360,CUST_00228,32.55,2020-11-25 00:00:00,mobile
TXN_0001361,CUST_00229,27.78,2024-07-31 00:00:00,web
TXN_0001362,CUST_00229,5.44,2024-09-09 00:00:00,mobile
TXN_0001363,CUST_00229,18.87,2024-03-04 00:00:00,in_app
TXN_0001364,CUST_00229,53.78,2024-03-31 00:00:00,api
TXN_0001365,CUST_00229,7.25,2024-03-23 00:00:00,web
TXN_0001366,CUST_00229,32.02,2023-10-28 00:00:00,api
TXN_0001367,CUST_00230,34.44,2022-07-21 00:00:00,in_app
TXN_0001368,CUST_00230,36.8,2023-11-18 00:00:00,mobile
TXN_0001369,CUST_00230,28.08,2023-08-01 00:00:00,web
TXN_0001370,CUST_00230,65.76,2024-04-25 00:00:00,web
TXN_0001371,CUST_00230,40.78,2024-04-06 00:00:00,api
TXN_0001372,CUST_00230,74.28,2022-01-30 00:00:00,api
TXN_0001373,CUST_00230,25.58,2021-12-29 00:00:00,mobile
TXN_0001374,CUST_00231,106.36,2023-04-05 00:00:00,web
TXN_0001375,CUST_00231,42.63,2024-01-14 00:00:00,in_app
TXN_0001376,CUST_00231,36.92,2022-08-24 00:00:00,web
TXN_0001377,CUST_00231,32.34,2024-02-20 00:00:00,web
TXN_0001378,CUST_00231,9.27,2024-06-23 00:00:00,mobile
TXN_0001379,CUST_00231,248.16,2022-12-11 00:00:00,in_app
TXN_0001380,CUST_00232,45.28,2024-11-25 00:00:00,mobile
TXN_0001381,CUST_00232,12.41,2024-04-20 00:00:00,mobile
TXN_0001382,CUST_00232,79.11,2024-07-01 00:00:00,mobile
TXN_0001383,CUST_00232,6.11,2021-09-15 00:00:00,api
TXN_0001384,CUST_00232,95.57,2024-09-10 00:00:00,api
TXN_0001385,CUST_00233,28.72,2022-12-30 00:00:00,web
TXN_0001386,CUST_00233,101.59,2021-11-20 00:00:00,web
TXN_0001387,CUST_00234,92.74,2022-12-14 00:00:00,web
TXN_0001388,CUST_00234,91.42,2023-07-14 00:00:00,api
TXN_0001389,CUST_00234,8.03,2022-07-25 00:00:00,mobile
TXN_0001390,CUST_00234,9.44,2023-06-27 00:00:00,mobile
TXN_0001391,CUST_00235,61.04,2021-07-28 00:00:00,api
TXN_0001392,CUST_00235,113.31,2024-07-03 00:00:00,mobile
TXN_0001393,CUST_00235,55.17,2024-09-04 00:00:00,mobile
TXN_0001394,CUST_00235,48.32,2020-08-27 00:00:00,mobile
TXN_0001395,CUST_00235,6.79,2024-09-20 00:00:00,mobile
TXN_0001396,CUST_00235,63.2,2021-07-11 00:00:00,in_app
TXN_0001397,CUST_00236,30.17,2023-03-31 00:00:00,mobile
TXN_0001398,CUST_00236,156.21,2022-08-15 00:00:00,api
TXN_0001399,CUST_00236,31.36,2024-11-02 00:00:00,web
TXN_0001400,CUST_00236,42.37,2022-08-11 00:00:00,web
TXN_0001401,CUST_00236,132.16,2024-08-02 00:00:00,mobile
TXN_0001402,CUST_00236,104.39,2022-07-05 00:00:00,api
